Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
Russia,Premier League,2022/2023,01/10/2022,14:30,Khimki,CSKA Moscow,1,2,A,7.41,4.95,1.43,7.41,4.95,1.49,6.93,4.78,1.43
Russia,Premier League,2022/2023,01/10/2022,17:00,Lokomotiv Moscow,Ural,2,4,A,1.77,3.97,4.57,1.82,4,4.64,1.77,3.89,4.34
Russia,Premier League,2022/2023,02/10/2022,12:00,Fakel Voronezh,Torpedo Moscow,2,2,D,1.88,3.46,4.83,1.91,3.62,4.83,1.88,3.42,4.42
Russia,Premier League,2022/2023,02/10/2022,14:30,Zenit,FK Rostov,3,1,H,1.26,6.28,11.68,1.28,6.9,13.25,1.25,6.29,11.31
Russia,Premier League,2022/2023,02/10/2022,17:00,Akhmat Grozny,Dynamo Moscow,2,1,H,2.58,3.59,2.77,2.63,3.62,2.78,2.54,3.47,2.7
Russia,Premier League,2022/2023,02/10/2022,17:00,Pari NN,Spartak Moscow,1,2,A,6.72,3.91,1.6,6.8,4.15,1.65,5.98,3.98,1.59
Russia,Premier League,2022/2023,03/10/2022,17:00,Krylya Sovetov,Krasnodar,0,0,D,1.94,3.74,4.03,2.05,3.76,4.4,1.9,3.66,3.98
Russia,Premier League,2022/2023,07/10/2022,15:30,Ural,Khimki,2,1,H,1.65,3.98,5.53,1.79,4.1,5.53,1.68,3.89,4.99
Russia,Premier League,2022/2023,08/10/2022,12:00,Fakel Voronezh,Zenit,1,1,D,9.3,5.11,1.35,9.8,5.7,1.38,8.53,5.18,1.35
Russia,Premier League,2022/2023,08/10/2022,14:30,CSKA Moscow,Dynamo Moscow,1,1,D,2,3.67,3.83,2.03,3.92,4,1.97,3.66,3.72
Russia,Premier League,2022/2023,08/10/2022,17:00,Sochi,Lokomotiv Moscow,4,0,H,2.04,3.81,3.54,2.08,4,3.64,2.03,3.77,3.41
Russia,Premier League,2022/2023,09/10/2022,12:00,Spartak Moscow,Krylya Sovetov,5,2,H,1.7,4.11,4.82,1.77,4.3,4.85,1.71,3.99,4.58
Russia,Premier League,2022/2023,09/10/2022,14:30,Orenburg,Akhmat Grozny,2,1,H,2.39,3.61,2.97,2.43,3.78,3,2.37,3.58,2.85
Russia,Premier League,2022/2023,09/10/2022,14:30,Torpedo Moscow,Pari NN,0,0,D,3.35,3.08,2.44,3.35,3.3,2.48,3.14,3.09,2.43
Russia,Premier League,2022/2023,09/10/2022,17:00,FK Rostov,Krasnodar,3,2,H,2.19,3.58,3.36,2.2,3.82,3.6,2.13,3.56,3.34
Russia,Premier League,2022/2023,14/10/2022,17:30,FK Rostov,Ural,1,2,A,1.92,3.67,4.15,1.95,3.9,4.52,1.91,3.63,3.96
Russia,Premier League,2022/2023,15/10/2022,12:00,Khimki,Fakel Voronezh,0,0,D,3.02,3.44,2.43,3.08,3.54,2.45,2.95,3.37,2.39
Russia,Premier League,2022/2023,15/10/2022,12:00,Torpedo Moscow,Lokomotiv Moscow,0,1,A,4.69,3.96,1.75,4.7,3.96,1.84,4.38,3.77,1.79
Russia,Premier League,2022/2023,15/10/2022,14:30,Krasnodar,Akhmat Grozny,2,3,A,2.31,3.57,3.12,2.31,3.85,3.3,2.26,3.58,3.06
Russia,Premier League,2022/2023,15/10/2022,17:30,Dynamo Moscow,Orenburg,3,2,H,1.88,4.05,3.91,1.92,4.15,4.15,1.88,3.9,3.78
Russia,Premier League,2022/2023,16/10/2022,12:00,Krylya Sovetov,Sochi,2,0,H,2.36,3.66,2.96,2.53,3.72,3,2.4,3.57,2.81
Russia,Premier League,2022/2023,16/10/2022,14:30,Pari NN,Zenit,0,3,A,10.03,4.99,1.35,10.75,5.45,1.4,9.37,4.98,1.34
Russia,Premier League,2022/2023,16/10/2022,18:00,CSKA Moscow,Spartak Moscow,2,2,D,2.09,3.51,3.69,2.12,4,3.88,2.06,3.56,3.56
Russia,Premier League,2022/2023,22/10/2022,12:00,Pari NN,Krasnodar,0,2,A,3.84,3.32,2.13,3.84,3.48,2.31,3.5,3.27,2.17
Russia,Premier League,2022/2023,22/10/2022,14:30,Fakel Voronezh,FK Rostov,1,1,D,3.13,3.25,2.46,3.22,3.46,2.46,3.1,3.19,2.4
Russia,Premier League,2022/2023,22/10/2022,17:00,Lokomotiv Moscow,Dynamo Moscow,1,3,A,2.73,3.54,2.6,2.85,3.76,2.62,2.68,3.54,2.53
Russia,Premier League,2022/2023,23/10/2022,12:00,Orenburg,CSKA Moscow,2,2,D,3.26,3.84,2.14,3.34,3.9,2.19,3.11,3.72,2.15
Russia,Premier League,2022/2023,23/10/2022,14:30,Spartak Moscow,Khimki,5,0,H,1.37,5.61,7.61,1.37,5.9,8.8,1.34,5.59,7.84
Russia,Premier League,2022/2023,23/10/2022,17:00,Akhmat Grozny,Torpedo Moscow,1,0,H,1.48,4.64,6.85,1.53,4.64,6.85,1.48,4.47,6.49
Russia,Premier League,2022/2023,24/10/2022,15:30,Ural,Krylya Sovetov,2,1,H,2.63,3.48,2.74,2.72,3.52,2.82,2.63,3.35,2.67
Russia,Premier League,2022/2023,24/10/2022,18:00,Zenit,Sochi,7,0,H,1.28,6.18,10.06,1.32,6.5,11,1.29,6.02,9.34
Russia,Premier League,2022/2023,28/10/2022,15:00,Orenburg,Fakel Voronezh,4,1,H,1.67,4.22,5.01,1.92,4.22,5.25,1.75,3.98,4.46
Russia,Premier League,2022/2023,29/10/2022,12:00,Dynamo Moscow,Khimki,6,1,H,1.33,5.84,8.68,1.35,6.35,10.5,1.32,5.71,8.58
Russia,Premier League,2022/2023,29/10/2022,14:30,Akhmat Grozny,FK Rostov,1,2,A,2.46,3.58,2.88,2.46,3.76,3.2,2.33,3.55,2.92
Russia,Premier League,2022/2023,29/10/2022,17:00,Lokomotiv Moscow,CSKA Moscow,0,1,A,4,3.77,1.93,4,4,1.99,3.79,3.78,1.92
Russia,Premier League,2022/2023,30/10/2022,11:00,Krylya Sovetov,Pari NN,2,1,H,1.77,3.58,5.24,1.8,3.9,5.24,1.75,3.61,4.87
Russia,Premier League,2022/2023,30/10/2022,11:00,Sochi,Ural,2,2,D,1.97,3.94,3.66,2.02,3.99,3.7,1.97,3.83,3.54
Russia,Premier League,2022/2023,30/10/2022,13:30,Spartak Moscow,Torpedo Moscow,1,0,H,1.26,6.39,10.54,1.29,6.6,11.75,1.26,6.15,10.34
Russia,Premier League,2022/2023,30/10/2022,16:30,Krasnodar,Zenit,0,1,A,6.34,4.38,1.53,7.3,4.7,1.54,6.39,4.46,1.49
Russia,Premier League,2022/2023,04/11/2022,16:00,Khimki,Orenburg,2,0,H,4.14,4.42,1.76,4.88,4.42,1.76,4.22,4.2,1.73
Russia,Premier League,2022/2023,05/11/2022,11:00,Sochi,Spartak Moscow,1,1,D,4.37,4.21,1.76,4.37,4.35,2.2,3.96,4,1.83
Russia,Premier League,2022/2023,05/11/2022,13:30,Fakel Voronezh,Krasnodar,3,3,D,3.23,3.33,2.37,3.28,3.58,2.46,3.06,3.26,2.37
Russia,Premier League,2022/2023,05/11/2022,13:30,Zenit,Akhmat Grozny,1,2,A,1.15,8.95,16.13,1.17,9.1,19,1.14,8.38,16.09
Russia,Premier League,2022/2023,05/11/2022,16:00,CSKA Moscow,Pari NN,0,1,A,1.36,4.88,10.3,1.36,5.3,12,1.33,4.95,10.05
Russia,Premier League,2022/2023,06/11/2022,11:00,Ural,Lokomotiv Moscow,2,2,D,1.89,3.92,3.97,2.22,3.92,3.97,2.05,3.61,3.46
Russia,Premier League,2022/2023,06/11/2022,13:30,Torpedo Moscow,Krylya Sovetov,0,2,A,4.93,3.91,1.76,4.93,3.95,1.83,4.54,3.83,1.74
Russia,Premier League,2022/2023,06/11/2022,16:00,FK Rostov,Dynamo Moscow,2,1,H,2.62,3.62,2.66,2.74,3.78,2.84,2.57,3.54,2.63
Russia,Premier League,2022/2023,11/11/2022,16:00,Pari NN,Akhmat Grozny,3,2,H,3.18,3.3,2.41,3.3,3.34,2.45,3.18,3.18,2.36
Russia,Premier League,2022/2023,12/11/2022,09:00,Ural,Fakel Voronezh,2,0,H,1.96,3.69,3.95,1.98,3.88,4.54,1.9,3.58,4.02
Russia,Premier League,2022/2023,12/11/2022,11:00,Krylya Sovetov,FK Rostov,1,3,A,2.49,3.47,2.91,2.51,3.6,3.03,2.46,3.36,2.86
Russia,Premier League,2022/2023,12/11/2022,13:30,Torpedo Moscow,Zenit,0,2,A,19.9,8.17,1.15,21,8.8,1.18,16.65,7.52,1.16
Russia,Premier League,2022/2023,12/11/2022,16:30,Lokomotiv Moscow,Spartak Moscow,1,2,A,4.81,4.08,1.71,5.1,4.15,1.94,4.31,3.87,1.79
Russia,Premier League,2022/2023,13/11/2022,11:00,Orenburg,Krasnodar,5,1,H,1.76,4.24,4.27,1.93,4.24,4.27,1.82,4.05,3.87
Russia,Premier League,2022/2023,13/11/2022,13:30,Khimki,Sochi,0,2,A,4.98,4.09,1.69,4.98,4.33,1.77,4.58,4.09,1.69
Russia,Premier League,2022/2023,13/11/2022,16:30,Dynamo Moscow,CSKA Moscow,2,1,H,2.92,3.32,2.6,2.98,3.48,2.69,2.78,3.3,2.58
Russia,Premier League,2022/2023,03/03/2023,16:00,Fakel Voronezh,Khimki,1,1,D,1.88,3.59,4.4,1.95,3.92,4.6,1.85,3.62,4.24
Russia,Premier League,2022/2023,04/03/2023,11:00,Spartak Moscow,Ural,2,2,D,1.61,4.32,5.44,1.68,4.32,5.44,1.64,4.1,4.99
Russia,Premier League,2022/2023,04/03/2023,13:30,Akhmat Grozny,Orenburg,3,1,H,2.28,3.85,2.98,2.33,3.9,3.14,2.26,3.68,2.95
Russia,Premier League,2022/2023,04/03/2023,13:30,Zenit,Pari NN,3,0,H,1.15,7.74,23.46,1.17,8.8,23.81,1.15,7.21,20.45
Russia,Premier League,2022/2023,04/03/2023,16:30,FK Rostov,Lokomotiv Moscow,1,3,A,2.37,3.39,3.17,2.52,3.42,3.2,2.38,3.24,3.05
Russia,Premier League,2022/2023,05/03/2023,11:00,Dynamo Moscow,Krylya Sovetov,1,0,H,1.76,4.09,4.48,1.77,4.26,4.84,1.73,3.99,4.47
Russia,Premier League,2022/2023,05/03/2023,13:30,Krasnodar,Torpedo Moscow,2,2,D,1.36,5.14,9.1,1.47,5.14,9.1,1.41,4.74,7.77
Russia,Premier League,2022/2023,05/03/2023,16:30,Sochi,CSKA Moscow,2,0,H,2.76,3.61,2.54,2.93,3.71,2.62,2.76,3.54,2.51
Russia,Premier League,2022/2023,10/03/2023,16:00,Sochi,Orenburg,0,4,A,1.67,4.28,4.91,1.74,4.42,4.91,1.69,4.13,4.5
Russia,Premier League,2022/2023,11/03/2023,11:00,Torpedo Moscow,Ural,0,1,A,4.59,3.76,1.81,4.78,3.92,1.84,4.36,3.67,1.81
Russia,Premier League,2022/2023,11/03/2023,13:30,Akhmat Grozny,Lokomotiv Moscow,0,1,A,2.22,3.54,3.32,2.34,3.58,3.32,2.26,3.45,3.08
Russia,Premier League,2022/2023,11/03/2023,13:30,Spartak Moscow,Fakel Voronezh,3,2,H,1.33,5.68,9.09,1.39,5.68,9.3,1.35,5.24,7.97
Russia,Premier League,2022/2023,11/03/2023,16:00,Krasnodar,Dynamo Moscow,3,1,H,2.27,3.71,3.09,2.47,3.85,3.24,2.28,3.61,3
Russia,Premier League,2022/2023,12/03/2023,11:00,Zenit,Khimki,3,2,H,1.06,16.51,32.79,1.08,17,41,1.06,13.86,30.77
Russia,Premier League,2022/2023,12/03/2023,13:30,CSKA Moscow,Krylya Sovetov,4,0,H,1.74,3.84,5.01,1.79,3.88,5.01,1.74,3.71,4.74
Russia,Premier League,2022/2023,12/03/2023,16:30,FK Rostov,Pari NN,2,1,H,2.01,3.28,4.31,2.06,3.52,4.31,2,3.25,4.04
Russia,Premier League,2022/2023,18/03/2023,09:00,Orenburg,Spartak Moscow,2,0,H,3.52,4.16,1.96,3.74,4.16,2.03,3.47,3.95,1.94
Russia,Premier League,2022/2023,18/03/2023,11:15,Ural,Dynamo Moscow,0,1,A,2.53,3.43,2.89,2.58,3.62,2.9,2.5,3.37,2.79
Russia,Premier League,2022/2023,18/03/2023,13:30,Fakel Voronezh,Sochi,3,0,H,3.51,3.57,2.13,3.51,3.63,2.19,3.35,3.49,2.1
Russia,Premier League,2022/2023,18/03/2023,16:30,Lokomotiv Moscow,Krasnodar,3,2,H,2.28,3.54,3.21,2.37,3.66,3.32,2.26,3.46,3.08
Russia,Premier League,2022/2023,19/03/2023,11:00,Khimki,FK Rostov,0,1,A,3.65,3.45,2.13,3.72,3.68,2.13,3.53,3.44,2.07
Russia,Premier League,2022/2023,19/03/2023,13:30,Krylya Sovetov,Akhmat Grozny,0,1,A,1.99,3.61,3.91,2.08,3.76,3.92,2,3.55,3.64
Russia,Premier League,2022/2023,19/03/2023,13:30,Pari NN,Torpedo Moscow,1,1,D,1.87,3.36,4.84,1.91,3.54,4.84,1.85,3.34,4.58
Russia,Premier League,2022/2023,19/03/2023,16:30,CSKA Moscow,Zenit,1,0,H,3.46,3.2,2.32,3.6,3.34,2.39,3.35,3.19,2.27
Russia,Premier League,2022/2023,01/04/2023,12:00,Dynamo Moscow,Sochi,0,2,A,1.99,3.87,3.66,2.04,3.91,3.78,1.97,3.76,3.57
Russia,Premier League,2022/2023,01/04/2023,12:00,Pari NN,Lokomotiv Moscow,0,4,A,3.18,3.21,2.45,3.18,3.48,2.48,3.01,3.25,2.42
Russia,Premier League,2022/2023,01/04/2023,14:30,Spartak Moscow,Akhmat Grozny,0,0,D,1.52,4.73,5.97,1.56,4.9,6.4,1.53,4.58,5.7
Russia,Premier League,2022/2023,01/04/2023,17:00,Zenit,Ural,2,0,H,1.31,5.81,9.89,1.36,5.81,9.9,1.33,5.38,8.87
Russia,Premier League,2022/2023,02/04/2023,12:00,Khimki,Krasnodar,0,6,A,4.25,3.88,1.84,4.4,4.08,1.86,4.19,3.86,1.79
Russia,Premier League,2022/2023,02/04/2023,12:00,Krylya Sovetov,Orenburg,1,1,D,1.98,3.9,3.69,2.03,3.9,3.72,1.97,3.76,3.54
